canonical uri,mapping,lexical uri
rdaw:P10414,owl:sameAs,rdaw:dedicatorPerson.en
rdaw:P10415,owl:sameAs,rdaw:directorPersonOfPhotography.en
rdaw:P10416,owl:sameAs,rdaw:researcherPerson.en
rdaw:P10417,owl:sameAs,rdaw:editorialDirectorPerson.en
rdaw:P10418,owl:sameAs,rdaw:filmDirectorPerson.en
rdaw:P10419,owl:sameAs,rdaw:radioDirectorPerson.en
rdaw:P10420,owl:sameAs,rdaw:televisionDirectorPerson.en
rdaw:P10421,owl:sameAs,rdaw:audioProducerPerson.en
rdaw:P10422,owl:sameAs,rdaw:filmProducerPerson.en
rdaw:P10423,owl:sameAs,rdaw:radioProducerPerson.en
rdaw:P10424,owl:sameAs,rdaw:televisionProducerPerson.en
rdaw:P10425,owl:sameAs,rdaw:landscapeArchitectPerson.en
rdaw:P10426,owl:sameAs,rdaw:calligrapherPerson.en
rdaw:P10427,owl:sameAs,rdaw:sculptorPerson.en
rdaw:P10428,owl:sameAs,rdaw:bookArtistPerson.en
rdaw:P10429,owl:sameAs,rdaw:screenwriterPerson.en
rdaw:P10430,owl:sameAs,rdaw:lyricistPerson.en
rdaw:P10431,owl:sameAs,rdaw:librettistPerson.en
rdaw:P10432,owl:sameAs,rdaw:rapporteurPerson.en
rdaw:P10433,owl:sameAs,rdaw:honoureePersonOfWork.en
rdaw:P10434,owl:sameAs,rdaw:choreographerPerson.en
rdaw:P10435,owl:sameAs,rdaw:cartographerPersonOfWork.en
rdaw:P10436,owl:sameAs,rdaw:authorPerson.en
rdaw:P10437,owl:sameAs,rdaw:creatorPersonOfWork.en
rdaw:P10438,owl:sameAs,rdaw:architectPerson.en
rdaw:P10439,owl:sameAs,rdaw:commissioningPerson.en
rdaw:P10440,owl:sameAs,rdaw:programmerPerson.en
rdaw:P10441,owl:sameAs,rdaw:designerPerson.en
rdaw:P10442,owl:sameAs,rdaw:composerPersonOfWork.en
rdaw:P10443,owl:sameAs,rdaw:inventorPerson.en
rdaw:P10444,owl:sameAs,rdaw:compilerPerson.en
rdaw:P10445,owl:sameAs,rdaw:photographerPersonOfWork.en
rdaw:P10446,owl:sameAs,rdaw:interviewerPersonOfWork.en
rdaw:P10447,owl:sameAs,rdaw:intervieweePersonOfWork.en
rdaw:P10448,owl:sameAs,rdaw:aggregatorPerson.en
rdaw:P10449,owl:sameAs,rdaw:remixArtistPerson.en
rdaw:P10450,owl:sameAs,rdaw:filmmakerPerson.en
rdaw:P10451,owl:sameAs,rdaw:artistPerson.en
rdaw:P10452,owl:sameAs,rdaw:founderPersonOfWork.en
rdaw:P10453,owl:sameAs,rdaw:castingDirectorPerson.en
rdaw:P10454,owl:sameAs,rdaw:producerPerson.en
rdaw:P10455,owl:sameAs,rdaw:directorPerson.en
rdaw:P10456,owl:sameAs,rdaw:issuingPerson.en
rdaw:P10457,owl:sameAs,rdaw:organizerPerson.en
rdaw:P10458,owl:sameAs,rdaw:consultantPerson.en
rdaw:P10459,owl:sameAs,rdaw:dedicateeCollectiveAgentOfWork.en
rdaw:P10460,owl:sameAs,rdaw:addresseeCollectiveAgent.en
rdaw:P10461,owl:sameAs,rdaw:dedicatorCollectiveAgent.en
rdaw:P10462,owl:sameAs,rdaw:directorCollectiveAgentOfPhotography.en
rdaw:P10463,owl:sameAs,rdaw:researcherCollectiveAgent.en
rdaw:P10464,owl:sameAs,rdaw:editorialDirectorCollectiveAgent.en
rdaw:P10465,owl:sameAs,rdaw:filmDirectorCollectiveAgent.en
rdaw:P10466,owl:sameAs,rdaw:radioDirectorCollectiveAgent.en
rdaw:P10467,owl:sameAs,rdaw:televisionDirectorCollectiveAgent.en
rdaw:P10468,owl:sameAs,rdaw:audioProducerCollectiveAgent.en
rdaw:P10469,owl:sameAs,rdaw:filmProducerCollectiveAgent.en
rdaw:P10470,owl:sameAs,rdaw:radioProducerCollectiveAgent.en
rdaw:P10471,owl:sameAs,rdaw:televisionProducerCollectiveAgent.en
rdaw:P10472,owl:sameAs,rdaw:landscapeArchitectCollectiveAgent.en
rdaw:P10473,owl:sameAs,rdaw:calligrapherCollectiveAgent.en
rdaw:P10474,owl:sameAs,rdaw:sculptorCollectiveAgent.en
rdaw:P10475,owl:sameAs,rdaw:bookArtistCollectiveAgent.en
rdaw:P10476,owl:sameAs,rdaw:screenwriterCollectiveAgent.en
rdaw:P10477,owl:sameAs,rdaw:lyricistCollectiveAgent.en
rdaw:P10478,owl:sameAs,rdaw:librettistCollectiveAgent.en
rdaw:P10479,owl:sameAs,rdaw:rapporteurCollectiveAgent.en
rdaw:P10480,owl:sameAs,rdaw:honoureeCollectiveAgentOfWork.en
rdaw:P10481,owl:sameAs,rdaw:choreographerCollectiveAgent.en
rdaw:P10482,owl:sameAs,rdaw:cartographerCollectiveAgentOfWork.en
rdaw:P10483,owl:sameAs,rdaw:authorCollectiveAgent.en
rdaw:P10484,owl:sameAs,rdaw:creatorCollectiveAgentOfWork.en
rdaw:P10485,owl:sameAs,rdaw:architectCollectiveAgent.en
rdaw:P10486,owl:sameAs,rdaw:commissioningCollectiveAgent.en
rdaw:P10487,owl:sameAs,rdaw:programmerCollectiveAgent.en
rdaw:P10488,owl:sameAs,rdaw:designerCollectiveAgent.en
rdaw:P10489,owl:sameAs,rdaw:composerCollectiveAgentOfWork.en
rdaw:P10490,owl:sameAs,rdaw:inventorCollectiveAgent.en
rdaw:P10491,owl:sameAs,rdaw:compilerCollectiveAgent.en
rdaw:P10492,owl:sameAs,rdaw:photographerCollectiveAgentOfWork.en
rdaw:P10493,owl:sameAs,rdaw:interviewerCollectiveAgentOfWork.en
rdaw:P10494,owl:sameAs,rdaw:intervieweeCollectiveAgentOfWork.en
rdaw:P10495,owl:sameAs,rdaw:aggregatorCollectiveAgent.en
rdaw:P10496,owl:sameAs,rdaw:remixArtistCollectiveAgent.en
rdaw:P10497,owl:sameAs,rdaw:filmmakerCollectiveAgent.en
rdaw:P10498,owl:sameAs,rdaw:artistCollectiveAgent.en
rdaw:P10499,owl:sameAs,rdaw:founderCollectiveAgentOfWork.en
rdaw:P10500,owl:sameAs,rdaw:castingDirectorCollectiveAgent.en
rdaw:P10501,owl:sameAs,rdaw:producerCollectiveAgent.en
rdaw:P10502,owl:sameAs,rdaw:directorCollectiveAgent.en
rdaw:P10503,owl:sameAs,rdaw:issuingCollectiveAgent.en
rdaw:P10504,owl:sameAs,rdaw:organizerCollectiveAgent.en
rdaw:P10505,owl:sameAs,rdaw:consultantCollectiveAgent.en
rdaw:P10506,owl:sameAs,rdaw:dedicateeCorporateBodyOfWork.en
rdaw:P10507,owl:sameAs,rdaw:addresseeCorporateBody.en
rdaw:P10508,owl:sameAs,rdaw:dedicatorCorporateBody.en
rdaw:P10509,owl:sameAs,rdaw:directorCorporateBodyOfPhotography.en
rdaw:P10510,owl:sameAs,rdaw:researcherCorporateBody.en
rdaw:P10511,owl:sameAs,rdaw:editorialDirectorCorporateBody.en
rdaw:P10512,owl:sameAs,rdaw:filmDirectorCorporateBody.en
rdaw:P10513,owl:sameAs,rdaw:radioDirectorCorporateBody.en
rdaw:P10514,owl:sameAs,rdaw:televisionDirectorCorporateBody.en
rdaw:P10515,owl:sameAs,rdaw:audioProducerCorporateBody.en
rdaw:P10516,owl:sameAs,rdaw:filmProducerCorporateBody.en
rdaw:P10517,owl:sameAs,rdaw:radioProducerCorporateBody.en
rdaw:P10518,owl:sameAs,rdaw:televisionProducerCorporateBody.en
rdaw:P10519,owl:sameAs,rdaw:landscapeArchitectCorporateBody.en
rdaw:P10520,owl:sameAs,rdaw:calligrapherCorporateBody.en
rdaw:P10521,owl:sameAs,rdaw:sculptorCorporateBody.en
rdaw:P10522,owl:sameAs,rdaw:bookArtistCorporateBody.en
rdaw:P10523,owl:sameAs,rdaw:screenwriterCorporateBody.en
rdaw:P10524,owl:sameAs,rdaw:lyricistCorporateBody.en
rdaw:P10525,owl:sameAs,rdaw:librettistCorporateBody.en
rdaw:P10526,owl:sameAs,rdaw:rapporteurCorporateBody.en
rdaw:P10527,owl:sameAs,rdaw:honoureeCorporateBodyOfWork.en
rdaw:P10528,owl:sameAs,rdaw:choreographerCorporateBody.en
rdaw:P10529,owl:sameAs,rdaw:cartographerCorporateBodyOfWork.en
rdaw:P10530,owl:sameAs,rdaw:authorCorporateBody.en
rdaw:P10531,owl:sameAs,rdaw:creatorCorporateBodyOfWork.en
rdaw:P10532,owl:sameAs,rdaw:architectCorporateBody.en
rdaw:P10533,owl:sameAs,rdaw:commissioningCorporateBody.en
rdaw:P10534,owl:sameAs,rdaw:programmerCorporateBody.en
rdaw:P10535,owl:sameAs,rdaw:designerCorporateBody.en
rdaw:P10536,owl:sameAs,rdaw:composerCorporateBodyOfWork.en
rdaw:P10537,owl:sameAs,rdaw:inventorCorporateBody.en
rdaw:P10538,owl:sameAs,rdaw:compilerCorporateBody.en
rdaw:P10539,owl:sameAs,rdaw:photographerCorporateBodyOfWork.en
rdaw:P10540,owl:sameAs,rdaw:interviewerCorporateBodyOfWork.en
rdaw:P10541,owl:sameAs,rdaw:intervieweeCorporateBodyOfWork.en
rdaw:P10542,owl:sameAs,rdaw:aggregatorCorporateBody.en
rdaw:P10543,owl:sameAs,rdaw:remixArtistCorporateBody.en
rdaw:P10544,owl:sameAs,rdaw:filmmakerCorporateBody.en
rdaw:P10545,owl:sameAs,rdaw:artistCorporateBody.en
rdaw:P10546,owl:sameAs,rdaw:founderCorporateBodyOfWork.en
rdaw:P10547,owl:sameAs,rdaw:castingDirectorCorporateBody.en
rdaw:P10548,owl:sameAs,rdaw:producerCorporateBody.en
rdaw:P10549,owl:sameAs,rdaw:directorCorporateBody.en
rdaw:P10550,owl:sameAs,rdaw:issuingCorporateBody.en
rdaw:P10551,owl:sameAs,rdaw:organizerCorporateBody.en
rdaw:P10552,owl:sameAs,rdaw:consultantCorporateBody.en
rdaw:P10553,owl:sameAs,rdaw:dedicateeFamilyOfWork.en
rdaw:P10554,owl:sameAs,rdaw:addresseeFamily.en
rdaw:P10555,owl:sameAs,rdaw:dedicatorFamily.en
rdaw:P10556,owl:sameAs,rdaw:directorFamilyOfPhotography.en
rdaw:P10557,owl:sameAs,rdaw:researcherFamily.en
rdaw:P10558,owl:sameAs,rdaw:editorialDirectorFamily.en
rdaw:P10559,owl:sameAs,rdaw:filmDirectorFamily.en
rdaw:P10560,owl:sameAs,rdaw:radioDirectorFamily.en
rdaw:P10561,owl:sameAs,rdaw:televisionDirectorFamily.en
rdaw:P10562,owl:sameAs,rdaw:audioProducerFamily.en
rdaw:P10563,owl:sameAs,rdaw:filmProducerFamily.en
rdaw:P10564,owl:sameAs,rdaw:radioProducerFamily.en
rdaw:P10565,owl:sameAs,rdaw:televisionProducerFamily.en
rdaw:P10566,owl:sameAs,rdaw:landscapeArchitectFamily.en
rdaw:P10567,owl:sameAs,rdaw:calligrapherFamily.en
rdaw:P10568,owl:sameAs,rdaw:sculptorFamily.en
rdaw:P10569,owl:sameAs,rdaw:bookArtistFamily.en
rdaw:P10570,owl:sameAs,rdaw:screenwriterFamily.en
rdaw:P10571,owl:sameAs,rdaw:lyricistFamily.en
rdaw:P10572,owl:sameAs,rdaw:librettistFamily.en
rdaw:P10573,owl:sameAs,rdaw:rapporteurFamily.en
rdaw:P10574,owl:sameAs,rdaw:honoureeFamilyOfWork.en
rdaw:P10575,owl:sameAs,rdaw:choreographerFamily.en
rdaw:P10576,owl:sameAs,rdaw:cartographerFamilyOfWork.en
rdaw:P10577,owl:sameAs,rdaw:authorFamily.en
rdaw:P10578,owl:sameAs,rdaw:creatorFamilyOfWork.en
rdaw:P10579,owl:sameAs,rdaw:architectFamily.en
rdaw:P10580,owl:sameAs,rdaw:commissioningFamily.en
rdaw:P10581,owl:sameAs,rdaw:programmerFamily.en
rdaw:P10582,owl:sameAs,rdaw:designerFamily.en
rdaw:P10583,owl:sameAs,rdaw:composerFamilyOfWork.en
rdaw:P10584,owl:sameAs,rdaw:inventorFamily.en
rdaw:P10585,owl:sameAs,rdaw:compilerFamily.en
rdaw:P10586,owl:sameAs,rdaw:photographerFamilyOfWork.en
rdaw:P10587,owl:sameAs,rdaw:interviewerFamilyOfWork.en
rdaw:P10588,owl:sameAs,rdaw:intervieweeFamilyOfWork.en
rdaw:P10589,owl:sameAs,rdaw:aggregatorFamily.en
rdaw:P10590,owl:sameAs,rdaw:remixArtistFamily.en
rdaw:P10591,owl:sameAs,rdaw:filmmakerFamily.en
rdaw:P10592,owl:sameAs,rdaw:artistFamily.en
rdaw:P10593,owl:sameAs,rdaw:founderFamilyOfWork.en
rdaw:P10594,owl:sameAs,rdaw:castingDirectorFamily.en
rdaw:P10595,owl:sameAs,rdaw:producerFamily.en
rdaw:P10596,owl:sameAs,rdaw:directorFamily.en
rdaw:P10597,owl:sameAs,rdaw:issuingFamily.en
rdaw:P10598,owl:sameAs,rdaw:organizerFamily.en
rdaw:P10599,owl:sameAs,rdaw:consultantFamily.en
rdaw:P10600,owl:sameAs,rdaw:descriptionOfNomen.en
rdaw:P10601,owl:sameAs,rdaw:descriptionOfPlace.en
rdaw:P10602,owl:sameAs,rdaw:descriptionOfTimespan.en
rdaw:P10603,owl:sameAs,rdaw:mediumOfPerformanceOfChoreographicContentOfRepresentativeExpression.en
rdaw:P10604,owl:sameAs,rdaw:sponsoringCollectiveAgentOfWork.en
rdaw:P10605,owl:sameAs,rdaw:sponsoringCorporateBodyOfWork.en
rdaw:P10606,owl:sameAs,rdaw:sponsoringFamilyOfWork.en
rdaw:P10607,owl:sameAs,rdaw:sponsoringPersonOfWork.en
rdax:P00001,owl:sameAs,rdax:relatedRDAEntityOfRDAEntity.en
rdax:P00002,owl:sameAs,rdax:relatedWorkOfRDAEntity.en
rdax:P00003,owl:sameAs,rdax:relatedExpressionOfRDAEntity.en
rdax:P00004,owl:sameAs,rdax:relatedManifestationOfRDAEntity.en
rdax:P00005,owl:sameAs,rdax:relatedItemOfRDAEntity.en
rdax:P00006,owl:sameAs,rdax:relatedAgentOfRDAEntity.en
rdax:P00007,owl:sameAs,rdax:relatedPersonOfRDAEntity.en
rdax:P00008,owl:sameAs,rdax:relatedFamilyOfRDAEntity.en
rdax:P00009,owl:sameAs,rdax:relatedCorporateBodyOfRDAEntity.en
rdax:P00010,owl:sameAs,rdax:relatedPlaceOfRDAEntity.en
rdax:P00011,owl:sameAs,rdax:relatedTimespanOfRDAEntity.en
rdax:P00012,owl:sameAs,rdax:relatedCollectiveAgentOfRDAEntity.en
rdax:P00013,owl:sameAs,rdax:relatedNomenOfRDAEntity.en
rdax:P00014,owl:sameAs,rdax:subjectRDAEntityOf.en
rdax:P00015,owl:sameAs,rdax:noteOnRDAEntity.en
rdax:P00016,owl:sameAs,rdax:accessPointForRDAEntity.en
rdax:P00017,owl:sameAs,rdax:appellationOfRDAEntity.en
rdax:P00018,owl:sameAs,rdax:identifierForRDAEntity.en
rdax:P00019,owl:sameAs,rdax:nameOfRDAEntity.en
rdax:P00020,owl:sameAs,rdax:authorizedAccessPointForRDAEntity.en
rdax:P00021,owl:sameAs,rdax:preferredNameOfRDAEntity.en
rdax:P00022,owl:sameAs,rdax:variantAccessPointForRDAEntity.en
rdax:P00023,owl:sameAs,rdax:variantNameOfRDAEntity.en
rdax:P00024,owl:sameAs,rdax:rdaEntityCritiquedIn.en
rdax:P00025,owl:sameAs,rdax:rdaEntityDescribedIn.en
rdax:P00026,owl:sameAs,rdax:rdaEntityEvaluatedIn.en
rdax:P00027,owl:sameAs,rdax:rdaEntityReviewedIn.en
rdax:P00028,owl:sameAs,rdax:relatedEntityOfRDAEntity.en
rdax:P00029,owl:sameAs,rdax:categoryOfRDAEntity.en
